,practice,pct,rate,rural_urban_code,mean_percentile,num_gps_june,num_gps_sept,CL,PH,PHAS,TOTAL,Value_imd,Value_satisfaction,Value_long_term_health,Value_over_65,Value_under_18,dispensing_patients,total_items,list_size,Principal Supplier,Principal System
114,A82060,01H,0.0,1.0,0.4743650820137974,3.0,3.0,398.65000000000015,94.69,25.85,519.19,28.644005414185198,81.40370143800959,66.0667091466289,23.1727125067677,14.2717920952897,544.0,135584.0,4316.333333333333,EMIS,EMIS Web
115,A82062,01K,0.0,3.0,0.3848575867102981,4.0,4.0,435.0,97.0,27.0,559.0,38.15075768421049,80.19571863623759,64.604136868483,20.4421052631579,18.2821052631579,0.0,94627.0,4716.833333333334,EMIS,EMIS Web
116,A82063,01H,0.0,1.0,0.34781302665923464,,,424.02,85.17,24.0,533.19,11.4593710433763,79.9864397038178,41.2026009551995,28.604923798358694,10.5978898007034,0.0,11977.0,1633.0,,
117,A82064,01H,0.06428571428571428,1.0,0.3257780290305433,3.0,3.0,432.21,97.0,27.0,556.21,23.636870989011,83.1102083108828,59.92505767553821,23.318681318681307,15.9384615384615,0.0,133895.0,4522.333333333334,EMIS,EMIS Web
118,A82065,01K,0.004464285714285714,1.0,0.4415534213402035,2.0,2.0,435.0,97.0,27.0,559.0,11.8474659244264,80.72252317586779,66.35808077545809,36.0998650472335,11.2887989203779,0.0,101441.0,2946.583333333333,EMIS,EMIS Web
119,A82068,01K,0.0,1.0,0.43760893525071815,3.0,3.0,429.61999999999983,94.32,26.82,550.76,16.1283369149952,91.8741864614028,55.1378435257897,23.0420248328558,17.2827125119389,0.0,75049.0,4268.416666666667,EMIS,EMIS Web
120,A82070,01K,0.0,1.0,0.5110306669893298,6.0,6.0,423.22,96.49,27.0,546.71,11.8207881806109,91.73832526998541,56.2133794275791,26.966478592764698,15.2538997676734,1163.0,118328.0,6125.0,EMIS,EMIS Web
121,A82071,01K,0.0,3.0,0.4626892878723624,2.0,2.0,426.08,96.83,27.0,549.91,28.829429485714307,81.8609924959293,57.664248498049204,20.7314285714286,19.2777142857143,0.0,120760.0,4256.666666666667,EMIS,EMIS Web
122,A82072,01K,0.05555555555555555,3.0,0.3981044652883901,5.0,5.0,400.08,85.41999999999999,26.61,512.11,34.2607656970046,83.97057359540759,66.2649819379922,21.1549539170507,19.0812211981567,0.0,192714.0,6876.25,EMIS,EMIS Web
123,A82074,01K,0.01818181818181818,1.0,0.32369909390561497,11.0,11.0,435.0,97.0,27.0,559.0,6.47772862129145,79.103619869979,59.065095102765206,44.7207678883072,11.195462478185,0.0,73854.0,2271.916666666667,EMIS,EMIS Web
124,A82075,01H,0.0024154589371980675,1.0,0.4269662762687021,8.0,9.0,435.0,97.0,27.0,559.0,28.062421102213893,86.01897373968019,59.673906999163286,18.009106610142894,20.8447165960119,0.0,142454.0,6261.666666666668,EMIS,EMIS Web
125,A82077,01K,0.0,3.0,0.6795886279512331,4.0,4.0,435.0,97.0,26.55,558.55,31.5475230479774,93.980860793323,49.28036664040171,16.142991533396,21.2643461900282,0.0,129096.0,5250.416666666668,EMIS,EMIS Web
126,A82608,01K,0.0,1.0,0.3834433116471048,5.0,5.0,435.0,97.0,27.0,559.0,14.0562307135969,90.3847675953903,47.3901253086828,24.108003857280607,23.457087753133997,1754.0,84833.0,4170.416666666667,EMIS,EMIS Web
127,A82613,01K,0.0,1.0,0.3099319703890783,2.0,2.0,412.22,73.0,24.28,509.5,15.9265708418891,95.4664885882674,47.8191068024461,28.2340862422998,13.429158110883,963.0,17488.0,985.75,EMIS,EMIS Web
128,A82617,01H,0.0,1.0,0.353233947505916,2.0,2.0,430.54,87.0,27.0,544.54,13.833603671255698,95.52021405716488,48.61536817541951,23.779724655819802,18.690029203170603,2436.0,56895.0,2464.333333333333,EMIS,EMIS Web
129,A82621,01K,0.11711711711711711,3.0,0.5571160938340348,1.0,1.0,434.18,94.13,27.0,555.31,18.5384951632406,79.3027087567234,53.9585416401549,25.513905683192306,15.9492140266022,1533.0,41523.0,1636.0833333333335,EMIS,EMIS Web
130,A82623,01H,0.045454545454545456,1.0,0.4437618087749496,1.0,1.0,435.0,97.0,27.0,559.0,28.7160919166826,53.266196376530296,63.6406097307856,20.619147716415103,19.835658322186106,285.0,121611.0,5014.5,EMIS,EMIS Web
131,A82629,01K,0.00847457627118644,3.0,0.4527738748552933,2.0,2.0,433.08,97.0,27.0,557.08,38.82335004020371,67.3562659155682,65.2198986028843,20.6915036183329,16.3763066202091,0.0,87495.0,3564.083333333333,EMIS,EMIS Web
132,A82631,01H,0.0,1.0,0.4119179310199983,3.0,4.0,425.68,96.97,27.0,549.65,14.869107661823001,97.58766194151421,51.1322257965339,22.244224422442198,17.9009900990099,2926.0,80744.0,3113.666666666667,EMIS,EMIS Web
133,A82646,01H,0.0,3.0,0.5026085399729051,3.0,3.0,433.95,93.0,27.0,553.95,29.6941001697793,92.5323594437944,58.920935009650094,22.400676246830105,18.0783319244858,0.0,105556.0,3576.083333333333,EMIS,EMIS Web
134,A82647,01K,0.0,1.0,0.21697540410478766,4.0,4.0,435.0,97.0,27.0,559.0,11.760002897351,96.3848495980023,49.5708233428452,30.463576158940395,15.256622516556304,1677.0,64669.0,2522.583333333333,EMIS,EMIS Web
135,A82650,01K,0.0,1.0,0.532946203858709,3.0,3.0,431.21,97.0,27.0,555.21,16.5059738970588,93.13913202399858,52.2058135624933,27.894156560088202,14.1051084160235,2344.0,59423.0,2739.6666666666665,EMIS,EMIS Web
136,A82651,01K,0.0,1.0,0.5075319980338568,2.0,2.0,383.73,76.84,27.0,487.57,14.1463144897352,91.3715328228183,42.9914266973483,25.869759143621803,15.0936663693131,3092.0,66589.0,3350.0,EMIS,EMIS Web
137,A82654,01H,0.08211143695014662,3.0,0.4603405302695723,4.0,4.0,425.32,97.0,27.0,549.3199999999998,25.0549992120814,78.3946700359236,50.5579690464794,19.527248850952105,18.1037426132633,0.0,161982.0,7590.25,EMIS,EMIS Web
138,A83001,00D,0.0,2.0,0.4889575161030759,5.0,5.0,431.64,97.0,27.0,555.6400000000001,26.1226752757093,80.3859988909496,56.878374896271,19.6135721017908,19.6079170593779,1088.0,287373.0,10919.666666666666,TPP,SystmOne
139,A83003,00D,0.01652892561983471,2.0,0.5114052565058872,7.0,8.0,426.02,95.2,26.75,547.97,31.2989560008713,93.70161374673607,55.8255036997519,19.6755226480836,20.4899825783972,0.0,263936.0,9243.416666666666,EMIS,EMIS Web
140,A83004,00D,0.0,2.0,0.3889904721480853,2.0,2.0,433.16,97.0,26.99,557.1500000000002,31.9881079712077,81.1163895293485,60.31927540483849,16.8488403092509,19.941348973607,0.0,132587.0,3808.416666666666,TPP,SystmOne
141,A83005,00C,0.0,4.0,0.4122719051819577,8.0,8.0,434.97,97.0,27.0,558.97,23.745507864778,85.8985367531475,63.5835858306518,19.861111111111104,20.8038194444444,0.0,287501.0,11680.666666666664,TPP,SystmOne
142,A83006,00C,0.0,4.0,0.3504981176784856,6.0,6.0,425.88,97.0,27.0,549.88,24.7537165085389,95.4391457080698,53.4112945862683,17.2841067138703,21.7296750537363,0.0,152646.0,7970.416666666668,TPP,SystmOne
143,A83007,00D,0.0,2.0,0.4298991851841604,7.0,7.0,427.29,94.37,26.61,548.27,37.45326522369511,90.34179767206292,68.2213854653118,21.0439105219553,18.827671913836,0.0,349115.0,9811.0,TPP,SystmOne
144,A83008,00D,0.0,2.0,0.45267648857218695,4.0,3.0,430.64,97.0,26.98,554.62,42.4963173619967,63.033349889633705,65.17811003589729,21.4064492621607,19.8068865002733,0.0,199919.0,5515.333333333332,TPP,SystmOne
145,A83009,00J,0.0,2.0,0.4341555494598857,6.0,6.0,434.54,97.0,27.0,558.54,18.8824916618747,83.5307839374297,57.5818438905179,22.5735970561178,17.4264029438822,0.0,216031.0,8623.333333333334,EMIS,EMIS Web
146,A83010,00C,0.0,4.0,0.5292529340213944,7.0,8.0,411.71,96.99,26.16,534.86,20.2357005975542,53.21247808266211,57.9803629291355,22.0400222345748,19.0814341300723,0.0,327125.0,14271.416666666668,TPP,SystmOne
147,A83011,00J,0.0,2.0,0.3690020509976315,10.0,9.0,432.78,96.86,27.0,556.64,11.6296125531762,99.128071036344,47.5306252909344,9.079767869372448,14.3870525898425,0.0,222827.0,29312.91666666667,EMIS,EMIS Web
148,A83012,00D,0.0,2.0,0.4611552636425273,,8.0,430.26,97.0,27.0,554.26,37.1900808373379,75.9771940031579,62.782324360684605,18.5492364402317,20.3146392838336,0.0,523029.0,16693.666666666664,TPP,SystmOne
149,A83013,00C,0.0,4.0,0.4351156578628008,5.0,5.0,419.5100000000001,97.0,27.0,543.51,31.1982613726006,76.4803301327147,52.528290958953,14.925111675571499,23.3126040115617,0.0,273958.0,11232.416666666668,TPP,SystmOne
150,A83014,00J,0.0,2.0,0.5166570117991099,4.0,6.0,431.34,97.0,27.0,555.3399999999998,17.126665220820197,47.8464368681464,71.92377243250891,23.577342620580893,18.0628203443291,1276.0,178477.0,7217.75,EMIS,EMIS Web
151,A83015,00D,0.0,2.0,0.3590286999877144,6.0,6.0,426.62,97.0,27.0,550.62,31.9498262585427,92.9280036069336,62.1725389394795,21.8209757971571,19.1797925470611,0.0,278088.0,10238.083333333334,TPP,SystmOne
152,A83016,00J,0.0010050251256281408,2.0,0.4742809271092195,,,404.4500000000001,96.97,26.76,528.1800000000002,30.753444531182197,67.3319154139643,61.8722064050984,18.8898525585429,20.1179531656548,0.0,387684.0,11403.25,TPP,SystmOne
153,A83017,00D,0.0,2.0,0.4926289579623056,3.0,3.0,425.34,97.0,27.0,549.3399999999998,36.1703362195284,62.3006958128266,71.6648676718125,22.499000932463,19.2753430131877,0.0,220187.0,7536.833333333332,TPP,SystmOne
154,A83018,00J,0.0,,0.5233149111628858,12.0,12.0,430.2600000000001,90.34,26.81,547.4100000000002,21.709000362543996,64.8888313980392,54.9582431872762,20.6339341205718,18.7383467992542,0.0,673114.0,19076.083333333336,TPP,SystmOne
155,A83019,00D,0.0,2.0,0.3605365228071217,1.0,1.0,435.0,97.0,27.0,559.0,37.8566099922541,88.0256714024817,60.4846125504926,18.6060019361084,19.674733785092002,0.0,155729.0,5162.0,TPP,SystmOne
156,A83020,00D,0.0,2.0,0.4217567806910189,7.0,8.0,396.49,90.87,27.0,514.36,28.344064820314802,46.2745583056876,50.9469273106843,20.7900207900208,19.8425898425898,0.0,331649.0,13409.916666666668,TPP,SystmOne
157,A83021,00D,0.0,2.0,0.4477777297949098,9.0,8.0,428.75,97.0,27.0,552.75,31.573600690697198,87.41378268397881,61.2807503495275,19.438056912906,20.6309284277091,2359.0,430125.0,14201.833333333336,TPP,SystmOne
158,A83022,00J,0.0,2.0,0.5302446755650728,18.0,19.0,400.0,91.44,27.0,518.4399999999998,24.0544171538333,74.35181383577341,50.296803445228605,18.986971772173,19.3986971772173,1269.0,644282.0,24096.58333333333,TPP,SystmOne
159,A83023,00J,0.0,2.0,0.4545969175686515,3.0,6.0,418.85,97.0,27.0,542.85,32.5086131484794,79.82218272601679,64.9000072757876,19.5796064400716,20.1431127012522,0.0,367799.0,11322.166666666664,TPP,SystmOne
160,A83024,00J,0.0,2.0,0.4131899286157744,5.0,5.0,430.68,97.0,27.0,554.68,24.8307483825844,79.7555174411756,52.8140204508907,22.8011890190593,17.7723378212974,895.0,164123.0,5681.25,EMIS,EMIS Web
161,A83025,00D,0.0018552875695732839,2.0,0.38583501958843897,10.0,9.0,404.79,97.0,26.86,528.65,35.7759783240223,85.6314541317915,55.9393476309437,17.9275459346872,20.5132782860969,0.0,443396.0,13433.416666666664,TPP,SystmOne
162,A83026,00J,0.0,2.0,0.4968258647792857,7.0,7.0,418.75,90.75,27.0,536.5,22.5228071776156,95.59570774280772,53.296924073467,18.7449310624493,19.7120843471208,0.0,272313.0,10053.5,EMIS,EMIS Web
163,A83027,00J,0.0,2.0,0.4151893529941534,3.0,3.0,431.51,97.0,27.0,555.51,18.9003789006811,88.61171023300909,51.8664397439969,18.438143513385103,19.4265800728655,0.0,164301.0,6360.083333333334,TPP,SystmOne
164,A83028,00J,0.0069084628670120895,2.0,0.484534093946482,7.0,5.0,431.98,97.0,27.0,555.98,18.914121375724896,74.9217137861964,59.94197933772389,20.243926821953398,17.7346795961212,0.0,289297.0,9832.416666666668,EMIS,EMIS Web
165,A83029,00J,0.0,2.0,0.4540215045881568,4.0,6.0,432.01,85.67,27.0,544.68,16.512979175257698,99.38748309607759,54.3230242053582,21.9954648526077,18.5611214182643,0.0,135317.0,4889.75,EMIS,EMIS Web
166,A83030,00J,0.0,2.0,0.45054171987434094,9.0,9.0,430.08,97.0,27.0,554.0799999999998,21.2853225859652,75.44068286882658,50.5261690849262,17.2328496042216,20.3149736147757,0.0,306091.0,12389.333333333336,TPP,SystmOne
167,A83031,00C,0.0,4.0,0.4627789649165077,6.0,6.0,428.43000000000006,97.0,27.0,552.4300000000002,16.485126873227998,83.8678845998576,50.6918659832498,22.2413444017008,18.8175744077749,0.0,252972.0,9947.75,TPP,SystmOne
168,A83032,00D,0.0,2.0,0.3053067042317393,2.0,2.0,433.58,97.0,27.0,557.58,24.6626036484245,89.56305366014229,59.524650173118715,27.985074626865696,16.3681592039801,1183.0,77103.0,2426.083333333333,TPP,SystmOne
169,A83033,00J,0.0,2.0,0.3610939307224615,7.0,6.0,414.83,97.0,27.0,538.83,24.641916933638395,60.5312880467513,58.365970231010714,20.4072294669412,19.2084191260581,415.0,243211.0,8774.416666666666,TPP,SystmOne
170,A83034,00C,0.0,4.0,0.4873559198572643,8.0,8.0,422.06000000000006,95.93,27.0,544.99,23.5404866442422,86.07079049002371,53.323027124277495,18.3400929864477,20.5500049460876,0.0,204897.0,10196.583333333334,TPP,SystmOne
171,A83035,00D,0.0,2.0,0.3914364664652117,9.0,12.0,435.0,97.0,27.0,559.0,17.5555414579855,91.66183409427008,55.079707729277104,27.629382303839694,15.0639955481358,1327.0,200939.0,7185.0,TPP,SystmOne
172,A83036,00J,0.0,2.0,0.4444709592522744,8.0,8.0,417.66,90.11,26.5,534.27,9.66476402454836,91.1994910219191,50.9104169862092,25.9678534393363,17.2208779813343,0.0,231736.0,11537.583333333336,EMIS,EMIS Web
173,A83037,00D,0.0,2.0,0.4835267666375138,14.0,16.0,406.59,97.0,27.0,530.5899999999998,23.3852399010117,84.3608518956183,60.7755975323748,22.7600262027804,18.2211223524274,1542.0,472471.0,13809.0,,
174,A83038,00J,0.0,2.0,0.3875667360283545,4.0,4.0,431.28000000000014,97.0,26.68,554.96,17.7099857295755,78.8346730285835,51.69430812409921,16.865114625910802,22.2854096321308,0.0,128526.0,5665.0,TPP,SystmOne
175,A83040,00C,0.0,4.0,0.4362823947005429,7.0,7.0,427.97,95.74,27.0,550.7099999999998,30.9523779191429,82.2113638894052,63.489405562499506,16.755897607495402,21.0506943282583,0.0,308647.0,12131.25,TPP,SystmOne
176,A83041,00D,0.0,2.0,0.4412375543209177,6.0,7.0,398.43,78.04,25.79,502.26,28.339022222222198,68.00636987053039,60.097150380071604,20.2222222222222,19.7045751633987,0.0,338601.0,7613.75,EMIS,EMIS Web
177,A83042,00D,0.0,2.0,0.3957000233940581,3.0,2.0,419.68,93.88,26.16,539.7199999999998,33.6185076335878,65.8557616073199,65.7637945755291,18.871925360475,18.8252756573367,0.0,151994.0,4547.25,TPP,SystmOne
178,A83043,00D,0.0,2.0,0.3978158309164061,2.0,2.0,423.15,97.0,27.0,547.1500000000002,18.8407427293065,91.20841422953028,59.34987171542439,29.194630872483202,15.674869500372901,1492.0,85014.0,2689.4166666666665,TPP,SystmOne
179,A83044,00D,0.0,2.0,0.4352074619735929,5.0,5.0,424.82,96.7,27.0,548.52,41.2379504592263,87.32798266408449,60.5073687996686,19.2318396882828,18.928472028945198,0.0,203490.0,7339.416666666668,TPP,SystmOne
180,A83045,00D,0.0,2.0,0.44586742783304417,4.0,8.0,407.2000000000001,97.0,27.0,531.2,32.6527966559147,93.3769082697717,53.1653363462665,20.169837403725893,19.4562569942729,0.0,450285.0,15322.25,TPP,SystmOne
181,A83046,00D,0.0,2.0,0.4766764949486858,11.0,12.0,434.27,96.25,27.0,557.52,14.808057944465899,81.22960284927291,51.5063401465438,26.3036144578313,16.9619277108434,3832.0,272857.0,10494.416666666666,TPP,SystmOne
182,A83047,00C,0.0016420361247947454,4.0,0.3705427248927474,14.0,15.0,430.12000000000006,97.0,27.0,554.1200000000001,26.5197377634619,76.4307306512908,57.207853965858,18.2867940373714,20.996570788718603,0.0,357760.0,14497.75,TPP,SystmOne
183,A83048,00C,0.0,4.0,0.4308373331362719,4.0,4.0,434.28,97.0,27.0,558.28,12.614500359453599,95.50819792835041,54.1037839744672,22.9649595687332,19.1734052111411,2101.0,142289.0,5605.916666666666,TPP,SystmOne
184,A83049,00J,0.0,2.0,0.5090924257877395,7.0,8.0,432.26,96.78,27.0,556.04,19.6851799690642,87.6246320908652,46.8954438280064,18.298431342245603,20.612008345568302,0.0,348207.0,13334.25,EMIS,EMIS Web
185,A83050,00J,0.004366812227074236,2.0,0.5878859720155594,12.0,15.0,421.1,96.62,27.0,544.72,17.694247630232393,91.6635246713843,54.75972590222071,19.2568984316028,19.0002516145265,0.0,306653.0,12099.916666666668,EMIS,EMIS Web
186,A83051,00D,0.0,2.0,0.441242138686582,7.0,7.0,432.8,94.24,27.0,554.04,28.683292413118,75.74081507639059,60.75711747212539,18.745105716523106,20.610806577917,0.0,344225.0,10216.75,TPP,SystmOne
187,A83052,00D,0.00423728813559322,2.0,0.4689916817024846,6.0,6.0,418.67,97.0,27.0,542.67,26.930778375902,82.2879855995084,49.04583858857821,21.0742857142857,18.3497142857143,0.0,293791.0,8740.0,EMIS,EMIS Web
188,A83054,00D,0.0,2.0,0.4136794086063204,10.0,10.0,432.12000000000006,97.0,27.0,556.1200000000001,19.138643037156697,92.1900442914047,51.854488544321796,20.559539962525,20.104671447955,0.0,394142.0,15532.25,TPP,SystmOne
189,A83055,00J,0.0,2.0,0.4093166794174486,4.0,6.0,427.07000000000005,95.97,27.0,550.0400000000002,11.6083623910336,96.5954207329664,52.697043527195795,23.5865504358655,18.4607721046077,0.0,81918.0,4227.333333333333,EMIS,EMIS Web
190,A83057,00D,0.0,2.0,0.4599708086524053,3.0,3.0,398.09,96.86,26.81,521.76,44.83738161029061,80.44316998065341,49.57962654098121,15.5947276480864,20.711449896776198,0.0,225333.0,6295.166666666668,TPP,SystmOne
191,A83060,00D,0.0,2.0,0.5482810309475548,3.0,3.0,420.84,97.0,27.0,544.84,20.2047251732102,92.6911495836172,58.841989619189604,21.042216358839,17.4736147757256,2148.0,74729.0,2997.166666666667,TPP,SystmOne
192,A83061,00D,0.0078125,2.0,0.364446701856591,4.0,3.0,416.22,96.99,27.0,540.21,12.5375607726597,94.6096951067722,45.043309730792,24.427934621099602,17.6463595839525,3209.0,75450.0,3388.25,TPP,SystmOne
193,A83066,00D,0.0,2.0,0.39404993376384495,4.0,4.0,429.07,97.0,27.0,553.0699999999998,29.6242598717516,87.54804292219221,50.6073576190393,14.906063674204097,22.398470019124797,0.0,281628.0,10391.833333333334,TPP,SystmOne
194,A83070,00C,0.0,4.0,0.4356271634483352,3.0,3.0,434.86,97.0,27.0,558.86,11.580059650387499,92.7914311054723,50.6893389764946,22.941070463146506,18.1366011894035,796.0,152260.0,5459.083333333334,TPP,SystmOne
195,A83071,00D,0.0,2.0,0.4020883343795318,2.0,2.0,435.0,87.0,27.0,549.0,27.756146978022,72.24757091783641,58.9506504102385,16.0910518053375,21.4638932496075,0.0,123819.0,5084.75,TPP,SystmOne
196,A83072,00J,0.0,2.0,0.3357830897312038,3.0,3.0,435.0,97.0,27.0,559.0,12.759022895125597,83.1848181355069,53.846514876227104,24.7415066469719,19.4879369768587,0.0,91607.0,4108.083333333333,TPP,SystmOne
197,A83073,00J,0.0,2.0,0.4811247603645736,2.0,2.0,435.0,97.0,27.0,559.0,32.2886136453008,91.9048930295364,70.5156573521463,22.021234762092,18.8478175383405,0.0,169319.0,5164.916666666667,TPP,SystmOne
198,A83074,00D,0.0,2.0,0.4944361972295051,6.0,6.0,418.38,97.0,26.5,541.8799999999999,27.4843151536374,87.20633181458669,61.8440312877609,17.2371531121422,21.4269456359976,0.0,323261.0,11454.583333333336,TPP,SystmOne
199,A83075,00D,0.0,2.0,0.4348982942489799,1.0,3.0,407.66,90.24,26.83,524.73,29.0501359120693,70.5295609857416,55.890062628658804,20.8157227387997,18.2163989856298,0.0,205474.0,4673.833333333333,EMIS,EMIS Web
200,A83076,00J,0.0,2.0,0.4499836889905601,3.0,2.0,435.0,97.0,27.0,559.0,25.195679733727797,83.77518590296559,63.6076113024162,20.821005917159802,18.9940828402367,0.0,100519.0,2767.666666666666,TPP,SystmOne
201,A83603,00D,0.0,2.0,0.4400349186423211,3.0,3.0,425.95,95.67,27.0,548.62,26.7764875091844,65.3513729770279,58.450162291830395,17.5973548861132,19.4489346069067,0.0,68455.0,2674.75,TPP,SystmOne
202,A83610,00D,0.0,2.0,0.446245856623718,1.0,1.0,426.96,87.0,27.0,540.96,32.074901738205,72.6719345318247,47.6297018293254,16.7789996452643,21.55374246186589,0.0,92405.0,2875.75,TPP,SystmOne
203,A83616,00D,0.0,2.0,0.4421225661998329,3.0,3.0,431.2,97.0,27.0,555.2,40.0917727077056,80.00732000100841,64.2399322515524,16.960826517434402,19.6039603960396,0.0,87142.0,2417.9166666666665,TPP,SystmOne
204,A83617,00J,0.0,2.0,0.5395171206257009,1.0,1.0,430.06,97.0,27.0,554.06,19.2259065974796,80.918670034216,62.3853280331714,18.5322461082283,18.7694588584136,159.0,82928.0,2662.9166666666665,TPP,SystmOne
205,A83618,00J,0.0,2.0,0.480765527200589,4.0,4.0,435.0,97.0,27.0,559.0,20.7961013339574,96.1897120630963,54.4177681919932,20.2433887198689,19.7893751462673,2191.0,125894.0,4353.5,TPP,SystmOne
206,A83619,00D,0.0,2.0,0.3465688187435882,2.0,2.0,435.0,97.0,27.0,559.0,40.2036852702225,76.94390389783291,60.121537831373,13.700564971751401,21.673728813559297,0.0,91412.0,2940.083333333333,TPP,SystmOne
207,A83622,00J,0.0,2.0,0.2646944866488935,2.0,2.0,424.82,97.0,27.0,548.8199999999998,25.5263149370126,80.462930237847,57.3260526209913,20.8158368326335,19.004199160168,1289.0,59431.0,1651.25,TPP,SystmOne
208,A83626,00D,0.0,2.0,0.38760421449197374,5.0,5.0,422.56,96.97,27.0,546.53,30.0971036525173,85.8169150034432,70.6242700050253,22.0138203356367,18.943731490621893,1588.0,64390.0,2022.083333333333,TPP,SystmOne
209,A83627,00D,0.06756756756756757,2.0,0.3363818417222349,6.0,5.0,426.57,97.0,27.0,550.5699999999998,33.908893692979,100.0,54.863379976762296,12.6537088456962,23.728679095597,0.0,177355.0,5470.666666666666,TPP,SystmOne
210,A83630,00J,0.0,2.0,0.3131624151588792,1.0,1.0,415.79,97.0,27.0,539.79,26.2025690359477,90.68907492412492,61.6631741022044,14.8692810457516,22.352941176470605,0.0,48246.0,2449.833333333333,TPP,SystmOne
